col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,Y
204,69,0.4,178,0,0,0,0,0
159,65,0.3,84,0,0,0,0,0
146,73,1.0,77,0,0,0,0,0
198,100,1.6,130,0,0,0,0,0
184,78,1.6,147,0,0,0,0,1
214,73,0.0,167,0,0,0,0,0
179,88,1.0,111,0,0,0,0,1
171,95,1.3,158,0,0,0,0,1
209,104,1.3,72,0,0,0,0,0
211,118,1.2,127,0,0,0,0,1
168,112,0.5,106,0,0,0,0,1
142,33,0.7,103,0,0,0,0,0
141,105,0.1,160,0,0,0,0,0
142,50,1.1,134,0,0,0,0,1
159,34,1.2,125,0,0,0,0,0
149,69,0.4,97,0,0,0,0,1
209,117,1.3,131,0,0,0,0,1
186,124,0.2,89,0,0,0,0,1
164,78,0.9,78,0,0,0,0,0
167,52,0.7,105,0,0,0,0,1
206,52,1.2,143,0,0,0,0,1
185,94,0.6,93,0,0,0,0,1
209,44,1.6,164,0,0,0,0,1
192,116,0.8,172,0,0,0,0,0
188,61,1.6,74,0,0,0,0,0
142,38,0.5,143,0,0,0,0,1
209,129,0.7,179,0,0,0,0,0
203,81,1.2,172,0,0,0,0,1
185,79,1.4,143,0,0,0,0,1
202,79,0.1,103,0,0,0,0,1
185,87,0.2,143,0,0,0,0,0
205,108,0.7,109,0,0,0,0,1
140,38,0.2,162,0,0,0,0,1
167,121,0.5,178,0,0,0,0,0
175,123,0.3,114,0,0,0,0,1
157,57,0.5,60,0,0,0,0,0
195,102,0.4,114,0,0,0,0,1
211,70,1.1,160,0,0,0,0,1
211,50,1.3,109,0,0,0,0,0
160,61,1.5,126,0,0,0,0,0
148,58,0.2,90,0,0,0,0,1
149,46,1.6,143,0,0,0,0,0
212,57,1.7,86,0,0,0,0,0
219,35,0.0,79,0,0,0,0,1
144,63,0.1,112,0,0,0,0,1
146,30,0.6,106,0,0,0,0,0
210,97,1.4,124,0,0,0,0,1
199,127,1.1,86,0,0,0,0,0
177,58,0.6,133,0,0,0,0,1
195,87,0.8,118,0,0,0,0,1
187,55,1.7,146,0,0,0,0,1
142,42,1.0,79,0,0,0,0,0
196,45,1.0,172,0,0,0,0,1
170,48,1.3,179,0,0,0,0,1
217,61,1.6,131,0,0,0,0,1
181,101,0.9,167,0,0,0,0,1
206,108,0.7,104,0,0,0,0,1
169,47,1.3,90,0,0,0,0,0
142,37,0.2,89,0,0,0,0,1
165,77,0.1,125,0,0,0,0,1
181,36,0.6,177,0,0,0,0,0
144,39,0.5,93,0,0,0,0,0
152,120,0.6,160,0,0,0,0,1
213,37,1.5,66,0,0,0,0,0
214,98,0.7,109,0,0,0,0,1
193,72,0.3,174,0,0,0,0,0
212,111,1.6,155,0,0,0,0,1
147,34,1.7,98,0,0,0,0,0
210,61,1.0,138,0,0,0,0,1
162,59,0.7,92,0,0,0,0,0
187,44,1.9,109,0,0,0,0,0
172,32,0.3,63,0,0,0,0,0
148,119,1.7,75,0,0,0,0,0
218,41,0.7,99,0,0,0,0,1
171,112,0.8,63,0,0,0,0,0
164,44,0.1,114,0,0,0,0,1
199,91,0.9,177,0,0,0,0,0
163,74,1.2,83,0,0,0,0,0
209,99,1.6,117,0,0,0,0,0
215,42,1.9,175,0,0,0,0,1
192,122,1.9,76,0,0,0,0,0
144,93,1.1,121,0,0,0,0,0
185,93,1.7,82,0,0,0,0,0
213,73,0.3,135,0,0,0,0,0
174,119,1.6,86,0,0,0,0,0
175,80,0.8,122,0,0,0,0,1
183,89,1.9,121,0,0,0,0,0
191,101,1.0,130,0,0,0,0,1
171,33,0.0,66,0,0,0,0,1
184,57,1.1,72,0,0,0,0,0
179,45,1.0,96,0,0,0,0,0
148,51,0.9,144,0,0,0,0,1
163,120,1.7,67,0,0,0,0,0
197,39,1.3,118,0,0,0,0,1
219,119,0.8,178,0,0,0,0,0
210,101,0.5,123,0,0,0,0,1
185,125,0.8,142,0,0,0,0,1
215,116,0.9,147,0,0,0,0,1
165,84,0.7,85,0,0,0,0,0
154,113,2.0,134,0,0,0,0,0
154,112,1.1,60,0,0,0,0,0
166,58,1.3,72,0,0,0,0,0
202,98,1.3,94,0,0,0,0,0
145,120,0.4,79,0,0,0,0,0
142,84,1.1,67,0,0,0,0,0
164,63,1.2,131,0,0,0,0,1
193,82,1.0,119,0,0,0,0,1
173,48,0.2,60,0,0,0,0,0
216,57,1.5,82,0,0,0,0,0
195,92,1.8,101,0,0,0,0,0
163,75,0.7,71,0,0,0,0,0
213,71,0.9,142,0,0,0,0,1
157,36,1.3,105,0,0,0,0,0
216,30,0.1,124,0,0,0,0,0
189,75,1.1,163,0,0,0,0,1
218,48,1.1,168,0,0,0,0,1
203,129,0.8,86,0,0,0,0,0
153,44,1.8,69,0,0,0,0,0
183,71,1.5,161,0,0,0,0,1
174,103,1.4,113,0,0,0,0,0
207,85,1.9,119,0,0,0,0,0
208,80,1.5,91,0,0,0,0,0
151,93,0.9,76,0,0,0,0,0
155,129,0.0,171,0,0,0,0,0
194,94,0.5,139,0,0,0,0,1
154,125,1.8,115,0,0,0,0,0
155,30,1.5,178,0,0,0,0,1
169,116,0.7,157,0,0,0,0,1
178,101,1.7,147,0,0,0,0,1
191,34,1.2,68,0,0,0,0,0
189,83,1.8,68,0,0,0,0,0
159,52,0.8,101,0,0,0,0,0
191,100,1.9,159,0,0,0,0,1
185,123,0.7,114,0,0,0,0,1
143,60,0.5,128,0,0,0,0,1
192,64,0.2,96,0,0,0,0,1
219,106,1.2,81,0,0,0,0,0
206,72,1.0,69,0,0,0,0,0
201,109,0.8,162,0,0,0,0,1
163,84,1.5,97,0,0,0,0,0
177,37,2.0,170,0,0,0,0,1
182,112,0.9,128,0,0,0,0,1
192,78,0.1,119,0,0,0,0,1
149,60,0.4,155,0,0,0,0,1
216,116,0.6,117,0,0,0,0,1
197,84,1.0,90,0,0,0,0,0
199,93,1.6,173,0,0,0,0,1
187,64,1.3,84,0,0,0,0,0
173,50,1.7,134,0,0,0,0,0
168,62,0.2,119,0,0,0,0,1
207,127,1.9,177,0,0,0,0,1
153,42,0.9,99,0,0,0,0,0
191,64,0.6,164,0,0,0,0,0
181,106,1.6,95,0,0,0,0,0
154,53,1.4,82,0,0,0,0,0
159,115,0.2,177,0,0,0,0,0
215,122,1.8,161,0,0,0,0,1
168,117,1.7,86,0,0,0,0,0
157,117,1.7,174,0,0,0,0,1
208,76,0.9,118,0,0,0,0,1
148,73,1.3,74,0,0,0,0,0
189,89,1.0,121,0,0,0,0,1
154,66,0.3,93,0,0,0,0,1
157,113,1.9,106,0,0,0,0,0
202,99,1.4,106,0,0,0,0,0
185,79,0.4,96,0,0,0,0,1
146,76,1.5,80,0,0,0,0,0
150,78,0.6,142,0,0,0,0,1
186,122,2.0,165,0,0,0,0,1
182,79,0.9,154,0,0,0,0,1
155,51,0.6,126,0,0,0,0,1
189,69,1.0,77,0,0,0,0,0
209,82,0.9,88,0,0,0,0,0
203,91,1.4,112,0,0,0,0,0
175,83,0.6,92,0,0,0,0,0
145,48,0.3,138,0,0,0,0,1
207,84,1.6,64,0,0,0,0,0
217,96,0.9,131,0,0,0,0,1
185,63,1.9,129,0,0,0,0,0
200,108,0.9,76,0,0,0,0,0
191,113,0.6,153,0,0,0,0,1
209,57,0.3,169,0,0,0,0,0
170,74,0.1,64,0,0,0,0,0
162,113,1.3,127,0,0,0,0,0
150,64,1.5,79,0,0,0,0,0
216,111,0.8,75,0,0,0,0,0
188,105,0.4,155,0,0,0,0,0
154,97,1.8,74,0,0,0,0,0
144,107,1.5,91,0,0,0,0,0
205,122,1.2,113,0,0,0,0,1
151,95,1.4,158,0,0,0,0,1
213,110,1.8,159,0,0,0,0,1
178,77,0.8,63,0,0,0,0,0
176,75,0.6,70,0,0,0,0,0
218,112,1.6,141,0,0,0,0,1
155,46,1.4,91,0,0,0,0,0
185,69,1.0,78,0,0,0,0,0
178,57,0.6,150,0,0,0,0,1
172,91,2.0,117,0,0,0,0,0
150,126,0.1,61,0,0,0,0,0
157,74,1.7,102,0,0,0,0,0
196,113,0.3,131,0,0,0,0,1
197,48,1.7,169,0,0,0,0,1
201,120,1.5,152,0,0,0,0,1
219,111,1.4,137,0,0,0,0,1
198,86,1.1,132,0,0,0,0,1
166,120,0.3,173,0,0,0,0,0
209,107,0.1,64,0,0,0,0,1
194,114,1.8,154,0,0,0,0,1
186,102,0.7,65,0,0,0,0,0
170,52,1.9,175,0,0,0,0,1
176,100,1.3,66,0,0,0,0,0
214,53,1.5,171,0,0,0,0,1
161,82,0.1,89,0,0,0,0,1
217,127,0.8,73,0,0,0,0,0
164,38,1.7,97,0,0,0,0,0
181,102,0.2,178,0,0,0,0,0
146,59,1.2,64,0,0,0,0,0
171,79,1.5,136,0,0,0,0,0
191,70,1.4,163,0,0,0,0,1
146,106,0.9,168,0,0,0,0,1
176,42,0.5,153,0,0,0,0,1
192,70,1.4,153,0,0,0,0,1
181,79,1.9,77,0,0,0,0,0
162,126,0.6,149,0,0,0,0,1
213,128,0.8,125,0,0,0,0,1
193,45,0.4,80,0,0,0,0,1
210,88,0.2,93,0,0,0,0,1
174,45,1.7,152,0,0,0,0,1
145,49,0.9,116,0,0,0,0,0
201,117,0.5,134,0,0,0,0,1
190,93,0.4,132,0,0,0,0,1
140,119,0.1,167,0,0,0,0,0
169,101,0.9,131,0,0,0,0,1
143,127,0.4,174,0,0,0,0,0
186,73,0.9,86,0,0,0,0,0
215,71,0.3,86,0,0,0,0,1
151,112,1.4,81,0,0,0,0,0
150,34,1.5,179,0,0,0,0,1
170,80,0.1,120,0,0,0,0,1
154,60,0.3,122,0,0,0,0,1
203,34,0.2,78,0,0,0,0,1
212,81,0.0,162,0,0,0,0,0
142,51,0.3,142,0,0,0,0,1
201,110,2.0,178,0,0,0,0,1
190,33,0.9,154,0,0,0,0,1
147,84,0.3,167,0,0,0,0,0
169,84,0.2,151,0,0,0,0,0
196,33,0.2,128,0,0,0,0,1
190,117,0.8,104,0,0,0,0,1
187,108,1.9,98,0,0,0,0,0
169,123,1.1,122,0,0,0,0,1
153,63,0.8,135,0,0,0,0,1
217,39,0.4,157,0,0,0,0,0
161,60,0.8,64,0,0,0,0,0
212,48,1.9,129,0,0,0,0,0
213,88,1.8,84,0,0,0,0,0
182,41,1.0,64,0,0,0,0,0
146,127,1.1,62,0,0,0,0,0
201,125,1.1,69,0,0,0,0,0
207,118,0.5,113,0,0,0,0,1
184,93,0.1,176,0,0,0,0,0
171,59,0.7,78,0,0,0,0,0
141,65,1.2,113,0,0,0,0,0
156,125,0.3,90,0,0,0,0,1
146,107,0.3,161,0,0,0,0,1
194,96,0.7,174,0,0,0,0,0
191,49,1.6,75,0,0,0,0,0
181,85,0.0,104,0,0,0,0,1
154,40,0.1,80,0,0,0,0,1
143,120,1.2,174,0,0,0,0,1
185,58,1.8,102,0,0,0,0,0
140,94,1.2,116,0,0,0,0,0
190,114,0.4,146,0,0,0,0,1
159,42,0.9,164,0,0,0,0,1
181,86,0.9,96,0,0,0,0,0
207,80,0.3,140,0,0,0,0,0
172,112,1.2,69,0,0,0,0,0
190,106,1.1,162,0,0,0,0,1
215,63,0.6,114,0,0,0,0,1
215,31,1.9,144,0,0,0,0,1
206,64,1.5,147,0,0,0,0,1
182,120,1.9,99,0,0,0,0,0
201,121,1.7,73,0,0,0,0,0
140,110,2.0,133,0,0,0,0,0
219,53,1.6,171,0,0,0,0,1
154,91,1.5,91,0,0,0,0,0
187,95,0.1,86,0,0,0,0,1
186,117,0.5,165,0,0,0,0,0
202,43,1.8,120,0,0,0,0,0
142,80,1.1,179,0,0,0,0,1
212,40,1.9,68,0,0,0,0,0
184,105,0.1,97,0,0,0,0,1
151,129,0.3,64,0,0,0,0,0
149,49,0.4,160,0,0,0,0,1
203,39,1.7,124,0,0,0,0,0
155,92,0.9,97,0,0,0,0,0
174,61,0.4,111,0,0,0,0,1
203,98,0.2,60,0,0,0,0,1
181,46,0.2,179,0,0,0,0,0
151,56,2.0,166,0,0,0,0,0
199,63,0.2,70,0,0,0,0,1
200,38,1.1,66,0,0,0,0,0
213,60,0.2,63,0,0,0,0,1
161,125,1.9,84,0,0,0,0,0
206,129,1.5,114,0,0,0,0,0
183,36,0.5,97,0,0,0,0,1
174,58,0.3,94,0,0,0,0,1
215,80,1.8,78,0,0,0,0,0
144,52,1.8,136,0,0,0,0,0
202,112,1.5,80,0,0,0,0,0
199,68,1.9,138,0,0,0,0,0
204,107,1.4,83,0,0,0,0,0
213,126,0.4,120,0,0,0,0,1
143,48,0.7,118,0,0,0,0,1
214,60,1.6,86,0,0,0,0,0
180,99,1.2,155,0,0,0,0,1
192,50,1.4,129,0,0,0,0,1
206,47,0.4,110,0,0,0,0,1
140,66,1.1,106,0,0,0,0,0
181,104,1.0,114,0,0,0,0,1
196,55,1.7,91,0,0,0,0,0
153,63,2.0,85,0,0,0,0,0
161,81,0.6,178,0,0,0,0,0
167,127,1.3,108,0,0,0,0,0
197,102,0.1,164,0,0,0,0,0
161,118,0.0,165,0,0,0,0,0
174,118,0.4,132,0,0,0,0,1
188,57,0.4,145,0,0,0,0,1
218,88,1.2,176,0,0,0,0,1
191,62,1.9,179,0,0,0,0,1
147,34,1.4,109,0,0,0,0,0
207,104,1.9,176,0,0,0,0,1
189,31,2.0,105,0,0,0,0,0
205,115,0.5,128,0,0,0,0,1
164,67,1.5,168,0,0,0,0,1
145,117,0.7,129,0,0,0,0,1
148,99,1.7,146,0,0,0,0,0
153,122,0.8,102,0,0,0,0,0
162,109,0.1,87,0,0,0,0,1
203,99,0.8,179,0,0,0,0,0
156,121,0.2,170,0,0,0,0,0
169,112,1.3,168,0,0,0,0,1
203,113,1.5,154,0,0,0,0,1
206,87,0.9,140,0,0,0,0,1
213,65,0.9,94,0,0,0,0,1
216,53,0.2,159,0,0,0,0,0
204,60,0.5,175,0,0,0,0,0
188,113,2.0,117,0,0,0,0,0
171,86,0.8,178,0,0,0,0,1
195,118,1.7,176,0,0,0,0,1
217,118,1.3,100,0,0,0,0,0
165,65,1.6,158,0,0,0,0,1
167,40,0.9,156,0,0,0,0,1
205,35,0.7,112,0,0,0,0,1
195,38,1.0,88,0,0,0,0,0
207,88,1.5,176,0,0,0,0,1
161,60,0.7,142,0,0,0,0,1
180,106,1.6,94,0,0,0,0,0
162,102,1.4,78,0,0,0,0,0
180,99,1.8,140,0,0,0,0,0
179,42,1.3,120,0,0,0,0,0
186,90,0.3,75,0,0,0,0,1
215,46,1.6,120,0,0,0,0,0
168,99,1.4,89,0,0,0,0,0
213,69,1.4,163,0,0,0,0,1
183,41,0.1,101,0,0,0,0,1
208,69,1.8,178,0,0,0,0,1
186,43,1.8,174,0,0,0,0,1
188,112,0.5,152,0,0,0,0,1
183,40,1.3,82,0,0,0,0,0
148,67,1.0,158,0,0,0,0,1
162,77,0.1,122,0,0,0,0,1
211,52,0.1,151,0,0,0,0,0
197,53,1.7,60,0,0,0,0,0
205,73,1.2,179,0,0,0,0,1
143,50,0.6,68,0,0,0,0,0
200,49,0.9,147,0,0,0,0,1
141,101,1.3,172,0,0,0,0,1
182,62,1.3,157,0,0,0,0,1
154,69,1.0,172,0,0,0,0,1
147,38,1.1,91,0,0,0,0,0
145,93,0.1,139,0,0,0,0,1
191,127,0.6,104,0,0,0,0,1
154,110,0.5,115,0,0,0,0,1
164,32,0.3,172,0,0,0,0,0
176,115,0.1,139,0,0,0,0,1
147,72,1.4,105,0,0,0,0,0
163,98,0.5,77,0,0,0,0,0
192,119,1.4,67,0,0,0,0,0
161,127,0.8,110,0,0,0,0,1
195,45,1.0,143,0,0,0,0,1
158,84,2.0,85,0,0,0,0,0
183,80,1.6,77,0,0,0,0,0
198,88,0.7,126,0,0,0,0,1
197,89,0.2,83,0,0,0,0,1
183,87,1.8,63,0,0,0,0,0
193,101,1.5,133,0,0,0,0,1
191,61,0.6,77,0,0,0,0,0
210,128,0.8,170,0,0,0,0,0
218,37,0.9,153,0,0,0,0,1
169,98,1.9,104,0,0,0,0,0
172,61,1.1,115,0,0,0,0,0
141,67,1.1,105,0,0,0,0,0
189,102,1.4,124,0,0,0,0,0
188,114,0.4,90,0,0,0,0,1
211,62,0.7,98,0,0,0,0,1
213,102,0.6,113,0,0,0,0,1
215,122,0.2,84,0,0,0,0,1
155,39,1.8,165,0,0,0,0,1
159,94,0.2,71,0,0,0,0,0
212,123,2.0,176,0,0,0,0,1
199,74,1.9,127,0,0,0,0,0
179,50,0.6,179,0,0,0,0,0
199,72,0.5,70,0,0,0,0,0
156,105,1.2,93,0,0,0,0,0
201,32,1.3,106,0,0,0,0,0
200,68,2.0,72,0,0,0,0,0
186,72,0.6,136,0,0,0,0,1
154,94,1.7,145,0,0,0,0,0
191,80,1.9,156,0,0,0,0,1
167,35,0.9,160,0,0,0,0,1
190,31,1.3,161,0,0,0,0,1
161,60,1.9,94,0,0,0,0,0
162,103,1.9,100,0,0,0,0,0
165,56,0.5,105,0,0,0,0,1
208,44,1.4,94,0,0,0,0,0
193,119,1.5,150,0,0,0,0,1
160,102,0.4,121,0,0,0,0,1
154,70,0.0,168,0,0,0,0,0
210,54,1.2,67,0,0,0,0,0
145,111,1.5,133,0,0,0,0,0
141,94,1.3,177,0,0,0,0,1
180,88,0.9,126,0,0,0,0,1
192,116,0.6,80,0,0,0,0,0
189,89,0.8,85,0,0,0,0,0
166,56,1.7,67,0,0,0,0,0
154,98,0.3,81,0,0,0,0,0
164,65,0.1,102,0,0,0,0,1
164,56,1.9,132,0,0,0,0,0
175,90,0.8,129,0,0,0,0,1
175,70,1.9,121,0,0,0,0,0
214,112,0.6,173,0,0,0,0,0
176,31,0.7,70,0,0,0,0,0
147,118,1.4,139,0,0,0,0,0
149,104,0.2,162,0,0,0,0,0
177,99,1.0,76,0,0,0,0,0
175,56,0.7,125,0,0,0,0,1
203,114,0.6,176,0,0,0,0,0
155,121,0.9,124,0,0,0,0,1
213,84,0.1,130,0,0,0,0,0
156,34,0.2,133,0,0,0,0,1
189,90,0.8,174,0,0,0,0,0
171,61,0.5,96,0,0,0,0,1
171,85,1.4,89,0,0,0,0,0
185,41,1.4,140,0,0,0,0,1
206,30,0.1,76,0,0,0,0,1
206,75,1.1,135,0,0,0,0,1
179,41,1.5,143,0,0,0,0,1
208,78,1.5,75,0,0,0,0,0
187,84,1.5,143,0,0,0,0,1
182,73,1.0,86,0,0,0,0,0
201,41,1.6,93,0,0,0,0,0
185,82,0.0,116,0,0,0,0,1
191,84,1.8,121,0,0,0,0,0
145,98,1.3,85,0,0,0,0,0
140,104,0.3,117,0,0,0,0,1
152,68,0.5,152,0,0,0,0,1
158,101,0.3,85,0,0,0,0,0
172,111,0.3,72,0,0,0,0,0
206,81,0.6,161,0,0,0,0,0
178,64,0.1,137,0,0,0,0,1
207,54,2.0,128,0,0,0,0,0
175,126,1.3,62,0,0,0,0,0
188,98,1.5,111,0,0,0,0,0
218,79,1.7,67,0,0,0,0,0
157,52,1.7,164,0,0,0,0,1
186,74,1.8,132,0,0,0,0,0
215,49,0.9,92,0,0,0,0,1
165,128,0.9,165,0,0,0,0,1
182,41,1.2,65,0,0,0,0,0
159,100,0.8,113,0,0,0,0,1
211,73,1.5,60,0,0,0,0,0
180,124,0.4,176,0,0,0,0,0
165,110,0.4,143,0,0,0,0,1
150,122,1.1,110,0,0,0,0,0
145,41,1.5,144,0,0,0,0,0
150,101,0.8,65,0,0,0,0,0
143,124,1.9,106,0,0,0,0,0
181,63,1.2,163,0,0,0,0,1
214,65,1.7,136,0,0,0,0,1
195,107,0.3,81,0,0,0,0,1
158,48,0.9,164,0,0,0,0,1
214,96,0.9,88,0,0,0,0,1
155,113,0.5,110,0,0,0,0,1
213,59,0.5,130,0,0,0,0,1
195,30,1.4,67,0,0,0,0,0
171,41,0.4,104,0,0,0,0,1
153,103,0.7,152,0,0,0,0,1
205,93,1.0,66,0,0,0,0,0
154,99,1.9,86,0,0,0,0,0
170,91,1.3,172,0,0,0,0,1
198,71,0.9,134,0,0,0,0,1
215,44,0.8,172,0,0,0,0,0
199,73,0.8,116,0,0,0,0,1
191,46,0.3,154,0,0,0,0,0
170,64,0.2,100,0,0,0,0,1
169,123,0.1,91,0,0,0,0,1
185,91,0.8,170,0,0,0,0,1
148,76,1.0,125,0,0,0,0,0
212,107,1.6,61,0,0,0,0,0
169,124,0.8,125,0,0,0,0,1
162,71,0.8,171,0,0,0,0,1
151,93,1.6,134,0,0,0,0,0
203,32,0.7,109,0,0,0,0,1
208,48,1.5,72,0,0,0,0,0
159,109,1.8,171,0,0,0,0,1
144,36,0.3,117,0,0,0,0,1
188,101,0.4,65,0,0,0,0,0
178,73,0.2,82,0,0,0,0,1
185,32,0.5,124,0,0,0,0,1
177,53,0.5,129,0,0,0,0,1
143,107,2.0,75,0,0,0,0,0
184,127,0.5,153,0,0,0,0,1
166,30,0.1,101,0,0,0,0,1
170,59,1.9,153,0,0,0,0,0
140,64,1.1,86,0,0,0,0,0
164,81,0.6,117,0,0,0,0,1
198,72,0.0,122,0,0,0,0,1
173,40,1.4,126,0,0,0,0,0
180,81,0.9,159,0,0,0,0,1
176,63,0.7,131,0,0,0,0,1
148,112,1.6,68,0,0,0,0,0
165,104,1.9,102,0,0,0,0,0
198,30,0.2,93,0,0,0,0,1
157,87,0.9,80,0,0,0,0,0
141,56,1.6,166,0,0,0,0,1
187,90,0.2,160,0,0,0,0,0
156,91,0.0,109,0,0,0,0,1
207,119,0.5,118,0,0,0,0,1
154,54,1.4,158,0,0,0,0,1
194,31,0.2,105,0,0,0,0,1
219,36,0.4,105,0,0,0,0,1
153,86,1.9,120,0,0,0,0,0
173,60,1.0,163,0,0,0,0,1
175,102,0.6,167,0,0,0,0,1
177,35,1.3,71,0,0,0,0,0
186,91,1.4,74,0,0,0,0,0
183,107,0.6,162,0,0,0,0,1
163,76,0.5,137,0,0,0,0,1
192,118,0.9,159,0,0,0,0,1
201,39,0.3,158,0,0,0,0,0
206,63,1.5,101,0,0,0,0,0
173,113,0.4,168,0,0,0,0,0
155,72,0.6,134,0,0,0,0,1
217,66,1.1,123,0,0,0,0,1
178,41,1.1,167,0,0,0,0,1
177,122,0.8,65,0,0,0,0,0
196,71,0.2,119,0,0,0,0,1
145,107,0.1,105,0,0,0,0,1
191,32,1.8,174,0,0,0,0,1
186,96,1.4,177,0,0,0,0,1
174,119,0.1,135,0,0,0,0,1
141,83,0.7,76,0,0,0,0,0
215,86,1.1,98,0,0,0,0,1
185,82,1.3,70,0,0,0,0,0
142,93,1.5,93,0,0,0,0,0
193,109,1.5,147,0,0,0,0,1
154,103,0.9,163,0,0,0,0,1
168,122,0.9,174,0,0,0,0,1
176,106,1.3,163,0,0,0,0,1
149,78,1.4,152,0,0,0,0,1
216,101,0.4,115,0,0,0,0,1
148,113,1.6,126,0,0,0,0,0
217,30,1.7,86,0,0,0,0,0
198,86,0.8,93,0,0,0,0,1
157,98,1.0,130,0,0,0,0,1
215,50,0.7,146,0,0,0,0,1
217,40,1.3,84,0,0,0,0,0
219,99,0.6,178,0,0,0,0,0
203,30,1.4,119,0,0,0,0,1
214,94,0.7,71,0,0,0,0,0
167,97,1.5,100,0,0,0,0,0
191,116,1.1,169,0,0,0,0,1
157,53,1.1,86,0,0,0,0,0
168,129,0.3,175,0,0,0,0,0
198,67,1.7,172,0,0,0,0,1
176,48,1.7,77,0,0,0,0,0
162,108,0.5,94,0,0,0,0,1
154,102,0.4,64,0,0,0,0,0
195,46,0.1,147,0,0,0,0,0
151,104,0.5,94,0,0,0,0,0
205,47,0.4,72,0,0,0,0,1
171,72,1.3,134,0,0,0,0,1
211,114,1.2,151,0,0,0,0,1
146,65,1.1,158,0,0,0,0,1
155,45,1.5,151,0,0,0,0,1
195,110,0.8,141,0,0,0,0,1
178,59,1.3,92,0,0,0,0,0
175,43,0.9,88,0,0,0,0,0
206,45,1.6,158,0,0,0,0,1
140,37,1.4,85,0,0,0,0,0
202,104,0.5,114,0,0,0,0,1
207,106,0.3,142,0,0,0,0,0
151,50,1.1,139,0,0,0,0,1
205,44,1.9,68,0,0,0,0,0
154,69,0.8,120,0,0,0,0,1
152,67,1.2,150,0,0,0,0,1
157,82,0.6,136,0,0,0,0,1
213,73,1.9,130,0,0,0,0,0
212,110,0.6,125,0,0,0,0,1
194,56,1.4,81,0,0,0,0,0
209,59,0.8,91,0,0,0,0,1
215,78,1.0,137,0,0,0,0,1
168,111,2.0,156,0,0,0,0,0
216,36,0.1,128,0,0,0,0,0
176,110,1.7,112,0,0,0,0,0
216,59,0.3,164,0,0,0,0,0
171,90,1.7,80,0,0,0,0,0
183,118,0.2,128,0,0,0,0,1
147,72,0.8,132,0,0,0,0,1
201,98,1.1,118,0,0,0,0,1
146,75,0.5,92,0,0,0,0,0
174,57,0.9,120,0,0,0,0,1
148,90,1.0,126,0,0,0,0,1
213,105,0.7,161,0,0,0,0,0
194,96,1.8,120,0,0,0,0,0
166,34,0.2,160,0,0,0,0,0
146,122,1.5,69,0,0,0,0,0
177,53,0.4,71,0,0,0,0,0
214,80,0.4,116,0,0,0,0,1
145,34,0.1,62,0,0,0,0,0
217,36,0.2,116,0,0,0,0,1
149,115,0.8,73,0,0,0,0,0
186,66,1.1,131,0,0,0,0,1
160,34,0.9,85,0,0,0,0,0
166,89,0.8,79,0,0,0,0,0
189,40,1.9,142,0,0,0,0,0
214,122,1.1,85,0,0,0,0,0
146,89,0.5,133,0,0,0,0,1
186,78,1.2,116,0,0,0,0,0
181,38,0.1,168,0,0,0,0,0
206,63,1.2,115,0,0,0,0,1
170,119,1.0,119,0,0,0,0,1
161,113,0.9,114,0,0,0,0,0
187,96,0.5,93,0,0,0,0,1
145,40,0.5,168,0,0,0,0,1
144,88,0.3,168,0,0,0,0,1
185,102,1.2,141,0,0,0,0,1
207,67,0.7,63,0,0,0,0,0
183,116,0.1,103,0,0,0,0,1
175,59,1.6,106,0,0,0,0,0
194,84,1.9,117,0,0,0,0,0
172,35,0.7,77,0,0,0,0,0
208,33,0.4,72,0,0,0,0,1
214,34,1.7,124,0,0,0,0,0
179,91,1.5,108,0,0,0,0,0
209,96,1.3,90,0,0,0,0,0
178,47,0.9,152,0,0,0,0,1
210,45,1.5,119,0,0,0,0,0
193,86,0.2,88,0,0,0,0,1
195,34,0.3,134,0,0,0,0,1
161,116,1.3,175,0,0,0,0,1
182,125,1.7,168,0,0,0,0,1
199,83,0.3,97,0,0,0,0,1
209,90,0.9,150,0,0,0,0,1
183,124,0.6,106,0,0,0,0,1
155,97,1.8,159,0,0,0,0,0
190,114,0.1,140,0,0,0,0,0
209,56,0.5,64,0,0,0,0,0
178,124,0.9,166,0,0,0,0,1
163,105,1.8,97,0,0,0,0,0
189,86,0.8,95,0,0,0,0,0
163,78,1.1,130,0,0,0,0,1
195,75,1.2,169,0,0,0,0,1
165,45,1.4,122,0,0,0,0,0
211,113,1.6,138,0,0,0,0,1
194,92,1.2,131,0,0,0,0,1
168,34,1.2,129,0,0,0,0,1
178,52,0.3,178,0,0,0,0,0
175,57,1.4,176,0,0,0,0,1
152,116,0.9,172,0,0,0,0,1
199,60,0.5,124,0,0,0,0,1
169,125,0.7,63,0,0,0,0,0
141,78,0.8,108,0,0,0,0,0
204,67,1.9,175,0,0,0,0,1
174,57,0.7,95,0,0,0,0,0
218,102,1.5,66,0,0,0,0,0
158,82,0.8,130,0,0,0,0,1
189,44,1.6,108,0,0,0,0,0
177,66,2.0,62,0,0,0,0,0
145,118,0.9,116,0,0,0,0,0
165,78,1.1,116,0,0,0,0,0
213,78,0.5,113,0,0,0,0,1
187,112,0.8,173,0,0,0,0,0
173,75,1.9,86,0,0,0,0,0
213,86,1.7,109,0,0,0,0,0
169,65,1.1,74,0,0,0,0,0
